item_names,categoria_propia,country,category,item_prices_local_curr,item_prices_usd
Monthly ticket public transport,Transporte,Singapore,Transportation,121.0,89.0
Monthly ticket public transport,Transporte,Slovakia,Transportation,36.0,39.0
Monthly ticket public transport,Transporte,Slovenia,Transportation,39.0,42.0
Monthly ticket public transport,Transporte,South Africa,Transportation,803.0,43.0
Monthly ticket public transport,Transporte,South Korea,Transportation,60828.0,45.0
Monthly ticket public transport,Transporte,Spain,Transportation,31.0,33.0
Monthly ticket public transport,Transporte,Sri Lanka,Transportation,5251.0,17.0
Monthly ticket public transport,Transporte,Sweden,Transportation,904.0,83.0
Monthly ticket public transport,Transporte,Switzerland,Transportation,82.0,90.0
Monthly ticket public transport,Transporte,Syria,Transportation,50139.0,20.0
Monthly ticket public transport,Transporte,Taiwan,Transportation,1968.0,61.0
Monthly ticket public transport,Transporte,Thailand,Transportation,1406.0,38.0
Monthly ticket public transport,Transporte,Tunisia,Transportation,61.0,19.0
Monthly ticket public transport,Transporte,Turkey,Transportation,891.0,28.0
Monthly ticket public transport,Transporte,Ukraine,Transportation,643.0,16.0
Monthly ticket public transport,Transporte,United Arab Emirates,Transportation,173.0,47.0
Monthly ticket public transport,Transporte,United Kingdom,Transportation,84.0,105.0
Monthly ticket public transport,Transporte,United States,Transportation,74.0,74.0
Monthly ticket public transport,Transporte,Uruguay,Transportation,2310.0,60.0
Monthly ticket public transport,Transporte,Uzbekistan,Transportation,107971.0,9.0
Monthly ticket public transport,Transporte,Venezuela,Transportation,25.0,25.0
Monthly ticket public transport,Transporte,Vietnam,Transportation,227099.0,9.0
Short visit to private doctor (15 minutes),Cuidado personal,Albania,Personal Care,2500.0,27.0
Short visit to private doctor (15 minutes),Cuidado personal,Algeria,Personal Care,1911.0,14.0
Short visit to private doctor (15 minutes),Cuidado personal,Argentina,Personal Care,14254.0,16.0
Short visit to private doctor (15 minutes),Cuidado personal,Armenia,Personal Care,14006.0,36.0
Short visit to private doctor (15 minutes),Cuidado personal,Australia,Personal Care,87.0,57.0
Short visit to private doctor (15 minutes),Cuidado personal,Austria,Personal Care,132.0,142.0
Short visit to private doctor (15 minutes),Cuidado personal,Azerbaijan,Personal Care,65.0,38.0
Short visit to private doctor (15 minutes),Cuidado personal,Bangladesh,Personal Care,1543.0,14.0
Short visit to private doctor (15 minutes),Cuidado personal,Belarus,Personal Care,38.0,12.0
Short visit to private doctor (15 minutes),Cuidado personal,Belgium,Personal Care,32.0,35.0
Short visit to private doctor (15 minutes),Cuidado personal,Bolivia,Personal Care,184.0,27.0
Short visit to private doctor (15 minutes),Cuidado personal,Bosnia And Herzegovina,Personal Care,50.0,27.0
Short visit to private doctor (15 minutes),Cuidado personal,Brazil,Personal Care,264.0,52.0
Short visit to private doctor (15 minutes),Cuidado personal,Bulgaria,Personal Care,208.0,114.0
Short visit to private doctor (15 minutes),Cuidado personal,Canada,Personal Care,108.0,79.0
Short visit to private doctor (15 minutes),Cuidado personal,Chile,Personal Care,35178.0,38.0
Short visit to private doctor (15 minutes),Cuidado personal,China,Personal Care,212.0,29.0
Short visit to private doctor (15 minutes),Cuidado personal,Colombia,Personal Care,129958.0,33.0
Short visit to private doctor (15 minutes),Cuidado personal,Costa Rica,Personal Care,34268.0,67.0
Short visit to private doctor (15 minutes),Cuidado personal,Croatia,Personal Care,,
Short visit to private doctor (15 minutes),Cuidado personal,Cyprus,Personal Care,49.0,53.0
Short visit to private doctor (15 minutes),Cuidado personal,Czech Republic,Personal Care,853.0,37.0
Short visit to private doctor (15 minutes),Cuidado personal,Denmark,Personal Care,,
Short visit to private doctor (15 minutes),Cuidado personal,Dominican Republic,Personal Care,2161.0,37.0
Short visit to private doctor (15 minutes),Cuidado personal,Ecuador,Personal Care,43.0,43.0
Short visit to private doctor (15 minutes),Cuidado personal,Egypt,Personal Care,419.0,9.0
Short visit to private doctor (15 minutes),Cuidado personal,Estonia,Personal Care,78.0,84.0
Short visit to private doctor (15 minutes),Cuidado personal,Finland,Personal Care,110.0,119.0
Short visit to private doctor (15 minutes),Cuidado personal,France,Personal Care,28.0,30.0
Short visit to private doctor (15 minutes),Cuidado personal,Georgia,Personal Care,86.0,32.0
Short visit to private doctor (15 minutes),Cuidado personal,Germany,Personal Care,69.0,74.0
Short visit to private doctor (15 minutes),Cuidado personal,Greece,Personal Care,50.0,54.0
Short visit to private doctor (15 minutes),Cuidado personal,Guatemala,Personal Care,324.0,42.0
Short visit to private doctor (15 minutes),Cuidado personal,Hong Kong,Personal Care,524.0,67.0
Short visit to private doctor (15 minutes),Cuidado personal,Hungary,Personal Care,20303.0,56.0
Short visit to private doctor (15 minutes),Cuidado personal,India,Personal Care,917.0,11.0
Short visit to private doctor (15 minutes),Cuidado personal,Indonesia,Personal Care,256833.0,16.0
Short visit to private doctor (15 minutes),Cuidado personal,Iran,Personal Care,4000000.0,95.0
Short visit to private doctor (15 minutes),Cuidado personal,Iraq,Personal Care,25000.0,19.0
Short visit to private doctor (15 minutes),Cuidado personal,Ireland,Personal Care,64.0,69.0
Short visit to private doctor (15 minutes),Cuidado personal,Israel,Personal Care,585.0,158.0
Short visit to private doctor (15 minutes),Cuidado personal,Italy,Personal Care,109.0,117.0
Short visit to private doctor (15 minutes),Cuidado personal,Jamaica,Personal Care,3317.0,21.0
Short visit to private doctor (15 minutes),Cuidado personal,Japan,Personal Care,6000.0,39.0
Short visit to private doctor (15 minutes),Cuidado personal,Jordan,Personal Care,20.0,29.0
Short visit to private doctor (15 minutes),Cuidado personal,Kazakhstan,Personal Care,8742.0,20.0
Short visit to private doctor (15 minutes),Cuidado personal,Kenya,Personal Care,2960.0,23.0
Short visit to private doctor (15 minutes),Cuidado personal,Kosovo,Personal Care,20.0,21.0
Short visit to private doctor (15 minutes),Cuidado personal,Kuwait,Personal Care,29.0,94.0
Short visit to private doctor (15 minutes),Cuidado personal,Latvia,Personal Care,46.0,49.0
Short visit to private doctor (15 minutes),Cuidado personal,Lithuania,Personal Care,46.0,49.0
Short visit to private doctor (15 minutes),Cuidado personal,Luxembourg,Personal Care,54.0,58.0
Short visit to private doctor (15 minutes),Cuidado personal,Malaysia,Personal Care,112.0,24.0
Short visit to private doctor (15 minutes),Cuidado personal,Malta,Personal Care,15.0,16.0
Short visit to private doctor (15 minutes),Cuidado personal,Mauritius,Personal Care,1254.0,27.0
Short visit to private doctor (15 minutes),Cuidado personal,Mexico,Personal Care,682.0,40.0
Short visit to private doctor (15 minutes),Cuidado personal,Montenegro,Personal Care,27.0,29.0
Short visit to private doctor (15 minutes),Cuidado personal,Morocco,Personal Care,328.0,33.0
Short visit to private doctor (15 minutes),Cuidado personal,Nepal,Personal Care,,
Short visit to private doctor (15 minutes),Cuidado personal,Netherlands,Personal Care,62.0,66.0
Short visit to private doctor (15 minutes),Cuidado personal,New Zealand,Personal Care,57.0,34.0
Short visit to private doctor (15 minutes),Cuidado personal,Macedonia,Personal Care,1807.0,32.0
Short visit to private doctor (15 minutes),Cuidado personal,Norway,Personal Care,658.0,60.0
Short visit to private doctor (15 minutes),Cuidado personal,Oman,Personal Care,12.0,30.0
Short visit to private doctor (15 minutes),Cuidado personal,Pakistan,Personal Care,2785.0,10.0
Short visit to private doctor (15 minutes),Cuidado personal,Panama,Personal Care,28.0,28.0
Short visit to private doctor (15 minutes),Cuidado personal,Peru,Personal Care,91.0,24.0
Short visit to private doctor (15 minutes),Cuidado personal,Philippines,Personal Care,1616.0,28.0
Short visit to private doctor (15 minutes),Cuidado personal,Poland,Personal Care,192.0,48.0
Short visit to private doctor (15 minutes),Cuidado personal,Portugal,Personal Care,73.0,78.0
Short visit to private doctor (15 minutes),Cuidado personal,Puerto Rico,Personal Care,61.0,61.0
Short visit to private doctor (15 minutes),Cuidado personal,Qatar,Personal Care,281.0,77.0
Short visit to private doctor (15 minutes),Cuidado personal,Romania,Personal Care,240.0,52.0
Short visit to private doctor (15 minutes),Cuidado personal,Russia,Personal Care,2227.0,24.0
Short visit to private doctor (15 minutes),Cuidado personal,Saudi Arabia,Personal Care,255.0,68.0
Short visit to private doctor (15 minutes),Cuidado personal,Serbia,Personal Care,4273.0,39.0
Short visit to private doctor (15 minutes),Cuidado personal,Singapore,Personal Care,72.0,53.0
Short visit to private doctor (15 minutes),Cuidado personal,Slovakia,Personal Care,50.0,54.0
Short visit to private doctor (15 minutes),Cuidado personal,Slovenia,Personal Care,66.0,71.0
Short visit to private doctor (15 minutes),Cuidado personal,South Africa,Personal Care,571.0,31.0
Short visit to private doctor (15 minutes),Cuidado personal,South Korea,Personal Care,39691.0,29.0
Short visit to private doctor (15 minutes),Cuidado personal,Spain,Personal Care,61.0,65.0
Short visit to private doctor (15 minutes),Cuidado personal,Sri Lanka,Personal Care,3226.0,11.0
Short visit to private doctor (15 minutes),Cuidado personal,Sweden,Personal Care,247.0,23.0
Short visit to private doctor (15 minutes),Cuidado personal,Switzerland,Personal Care,126.0,139.0
Short visit to private doctor (15 minutes),Cuidado personal,Syria,Personal Care,,
Short visit to private doctor (15 minutes),Cuidado personal,Taiwan,Personal Care,500.0,15.0
Short visit to private doctor (15 minutes),Cuidado personal,Thailand,Personal Care,982.0,27.0
Short visit to private doctor (15 minutes),Cuidado personal,Tunisia,Personal Care,120.0,38.0
Short visit to private doctor (15 minutes),Cuidado personal,Turkey,Personal Care,1541.0,48.0
Short visit to private doctor (15 minutes),Cuidado personal,Ukraine,Personal Care,669.0,17.0
Short visit to private doctor (15 minutes),Cuidado personal,United Arab Emirates,Personal Care,285.0,77.0
Short visit to private doctor (15 minutes),Cuidado personal,United Kingdom,Personal Care,95.0,119.0
Short visit to private doctor (15 minutes),Cuidado personal,United States,Personal Care,141.0,141.0
Short visit to private doctor (15 minutes),Cuidado personal,Uruguay,Personal Care,2458.0,64.0
Short visit to private doctor (15 minutes),Cuidado personal,Uzbekistan,Personal Care,119253.0,9.0
Short visit to private doctor (15 minutes),Cuidado personal,Venezuela,Personal Care,37.0,37.0
Short visit to private doctor (15 minutes),Cuidado personal,Vietnam,Personal Care,,
Standard men's haircut in expat area of the city,Cuidado personal,Albania,Personal Care,500.0,5.33
Standard men's haircut in expat area of the city,Cuidado personal,Algeria,Personal Care,420.0,3.12
Standard men's haircut in expat area of the city,Cuidado personal,Argentina,Personal Care,6246.0,7.0
Standard men's haircut in expat area of the city,Cuidado personal,Armenia,Personal Care,4015.0,10.0
Standard men's haircut in expat area of the city,Cuidado personal,Australia,Personal Care,37.0,24.0
Standard men's haircut in expat area of the city,Cuidado personal,Austria,Personal Care,23.0,25.0
Standard men's haircut in expat area of the city,Cuidado personal,Azerbaijan,Personal Care,29.0,17.0
Standard men's haircut in expat area of the city,Cuidado personal,Bangladesh,Personal Care,313.0,2.85
Standard men's haircut in expat area of the city,Cuidado personal,Belarus,Personal Care,20.0,6.0
Standard men's haircut in expat area of the city,Cuidado personal,Belgium,Personal Care,24.0,26.0
Standard men's haircut in expat area of the city,Cuidado personal,Bolivia,Personal Care,76.0,11.0
Standard men's haircut in expat area of the city,Cuidado personal,Bosnia And Herzegovina,Personal Care,11.0,6.0
Standard men's haircut in expat area of the city,Cuidado personal,Brazil,Personal Care,56.0,11.0
Standard men's haircut in expat area of the city,Cuidado personal,Bulgaria,Personal Care,21.0,11.0
Standard men's haircut in expat area of the city,Cuidado personal,Canada,Personal Care,29.0,21.0
Standard men's haircut in expat area of the city,Cuidado personal,Chile,Personal Care,17555.0,19.0
Standard men's haircut in expat area of the city,Cuidado personal,China,Personal Care,90.0,12.0
Standard men's haircut in expat area of the city,Cuidado personal,Colombia,Personal Care,30762.0,8.0
Standard men's haircut in expat area of the city,Cuidado personal,Costa Rica,Personal Care,9745.0,19.0
Standard men's haircut in expat area of the city,Cuidado personal,Croatia,Personal Care,11.0,12.0
Standard men's haircut in expat area of the city,Cuidado personal,Cyprus,Personal Care,15.0,16.0
Standard men's haircut in expat area of the city,Cuidado personal,Czech Republic,Personal Care,478.0,21.0
Standard men's haircut in expat area of the city,Cuidado personal,Denmark,Personal Care,289.0,42.0
Standard men's haircut in expat area of the city,Cuidado personal,Dominican Republic,Personal Care,642.0,11.0
Standard men's haircut in expat area of the city,Cuidado personal,Ecuador,Personal Care,12.0,12.0
Standard men's haircut in expat area of the city,Cuidado personal,Egypt,Personal Care,100.0,2.11
Standard men's haircut in expat area of the city,Cuidado personal,Estonia,Personal Care,32.0,35.0
Standard men's haircut in expat area of the city,Cuidado personal,Finland,Personal Care,26.0,28.0
Standard men's haircut in expat area of the city,Cuidado personal,France,Personal Care,22.0,24.0
Standard men's haircut in expat area of the city,Cuidado personal,Georgia,Personal Care,33.0,12.0
Standard men's haircut in expat area of the city,Cuidado personal,Germany,Personal Care,20.0,22.0
Standard men's haircut in expat area of the city,Cuidado personal,Greece,Personal Care,13.0,14.0
Standard men's haircut in expat area of the city,Cuidado personal,Guatemala,Personal Care,101.0,13.0
Standard men's haircut in expat area of the city,Cuidado personal,Hong Kong,Personal Care,298.0,38.0
Standard men's haircut in expat area of the city,Cuidado personal,Hungary,Personal Care,4753.0,13.0
Standard men's haircut in expat area of the city,Cuidado personal,India,Personal Care,287.0,3.44
Standard men's haircut in expat area of the city,Cuidado personal,Indonesia,Personal Care,84259.0,5.24
Standard men's haircut in expat area of the city,Cuidado personal,Iran,Personal Care,1203110.0,29.0
Standard men's haircut in expat area of the city,Cuidado personal,Iraq,Personal Care,8809.0,7.0
Standard men's haircut in expat area of the city,Cuidado personal,Ireland,Personal Care,22.0,23.0
Standard men's haircut in expat area of the city,Cuidado personal,Israel,Personal Care,68.0,18.0
Standard men's haircut in expat area of the city,Cuidado personal,Italy,Personal Care,18.0,20.0
Standard men's haircut in expat area of the city,Cuidado personal,Jamaica,Personal Care,1655.0,11.0
Standard men's haircut in expat area of the city,Cuidado personal,Japan,Personal Care,3777.0,24.0
Standard men's haircut in expat area of the city,Cuidado personal,Jordan,Personal Care,9.0,13.0
Standard men's haircut in expat area of the city,Cuidado personal,Kazakhstan,Personal Care,4652.0,11.0
Standard men's haircut in expat area of the city,Cuidado personal,Kenya,Personal Care,1247.0,10.0
Standard men's haircut in expat area of the city,Cuidado personal,Kosovo,Personal Care,8.0,9.0
Standard men's haircut in expat area of the city,Cuidado personal,Kuwait,Personal Care,4.846,16.0
Standard men's haircut in expat area of the city,Cuidado personal,Latvia,Personal Care,21.0,23.0
Standard men's haircut in expat area of the city,Cuidado personal,Lithuania,Personal Care,19.0,21.0
Standard men's haircut in expat area of the city,Cuidado personal,Luxembourg,Personal Care,40.0,43.0
Standard men's haircut in expat area of the city,Cuidado personal,Malaysia,Personal Care,24.0,5.12
Standard men's haircut in expat area of the city,Cuidado personal,Malta,Personal Care,15.0,16.0
Standard men's haircut in expat area of the city,Cuidado personal,Mauritius,Personal Care,1083.0,23.0
Standard men's haircut in expat area of the city,Cuidado personal,Mexico,Personal Care,259.0,15.0
Standard men's haircut in expat area of the city,Cuidado personal,Montenegro,Personal Care,17.0,18.0
Standard men's haircut in expat area of the city,Cuidado personal,Morocco,Personal Care,79.0,8.0
Standard men's haircut in expat area of the city,Cuidado personal,Nepal,Personal Care,545.0,4.08
Standard men's haircut in expat area of the city,Cuidado personal,Netherlands,Personal Care,25.0,27.0
Standard men's haircut in expat area of the city,Cuidado personal,New Zealand,Personal Care,38.0,23.0
Standard men's haircut in expat area of the city,Cuidado personal,Macedonia,Personal Care,330.0,5.75
